transaction_id,user_id,product_id,category,quantity,unit_price,subtotal,discount_percent,discount_amount,tax_amount,shipping_fee,total_amount,payment_method,status,transaction_timestamp,delivery_pincode,delivery_city,delivery_state,delivery_country,expected_delivery_date,actual_delivery_date,customer_email,customer_phone,order_source,is_first_purchase,coupon_code
TXN-15F9F78B6FD3,USER-598306,PROD-58200,books,2,143,286,15,42.9,43.76,50,336.86,credit_card,completed,2025-11-16 08:50:09,50226,Samuelhaven,Washington,TZ,2025-11-20,2025-11-20,shirley13@example.com,450.498.8986x4565,mobile_web,False,COUP6067
TXN-CEE9432C482F,USER-769986,PROD-57560,clothing,3,4681,14043,15,2106.45,2148.58,0,14085.13,credit_card,pending,2025-08-21 23:29:09,05997,South April,Oregon,VE,2025-08-24,,cory42@example.org,347-573-2449x1342,web,False,COUP4446
TXN-B99F45186731,USER-268010,PROD-67520,beauty,1,2789,2789,0,0.0,502.02,0,3291.02,paypal,completed,2025-07-27 16:01:09,72874,North Carmen,Arizona,SR,2025-08-02,2025-08-04,adamwall@example.org,(934)896-7827x411,mobile_app,False,
TXN-0A385B3C9AA9,USER-960085,PROD-23159,home,1,8751,8751,0,0.0,1575.18,0,10326.18,debit_card,completed,2025-09-07 17:04:09,65152,Christopherberg,Louisiana,ES,2025-09-10,2025-09-15,schmittlinda@example.net,315.728.5478,web,True,
TXN-1FBD344F2556,USER-760766,PROD-68117,home,1,300,300,5,15.0,51.3,50,386.3,credit_card,completed,2025-10-21 00:15:09,05528,Garciahaven,Massachusetts,ET,2025-10-25,2025-10-29,averycourtney@example.org,(496)933-4727,mobile_web,False,COUP6233
TXN-21076A55ED12,USER-573421,PROD-72700,home,1,8741,8741,5,437.05,1494.71,0,9798.66,credit_card,completed,2025-11-08 18:25:09,37541,East Cynthia,Colorado,SI,2025-11-12,2025-11-13,aaronjones@example.net,+1-432-606-4969x357,mobile_app,True,COUP1339
TXN-156921B006C0,USER-124085,PROD-83207,jewelry,1,83133,83133,0,0.0,14963.94,0,98096.94,debit_card,completed,2025-10-18 06:23:09,30895,Elizabethfort,South Dakota,MX,2025-10-25,2025-10-23,amy41@example.org,946-775-3612,mobile_web,False,
TXN-2B6C247F6983,USER-256501,PROD-21673,beauty,3,846,2538,0,0.0,456.84,0,2994.84,upi,completed,2025-08-05 10:17:09,87088,West Heidiberg,Wyoming,RO,2025-08-08,2025-08-08,rburke@example.org,6447836085,mobile_web,True,
TXN-FD9C31105DCA,USER-299800,PROD-44891,books,1,1112,1112,0,0.0,200.16,0,1312.16,credit_card,completed,2025-09-18 08:05:09,54401,Lambchester,Montana,IL,2025-09-22,2025-09-23,adamsjessica@example.com,+1-704-476-3928x3199,web,False,
TXN-02BE7CA73883,USER-930958,PROD-29129,electronics,4,19518,78072,0,0.0,14052.96,0,92124.96,debit_card,completed,2025-07-03 10:07:09,79794,Lake Andrewfurt,Colorado,MA,2025-07-09,2025-07-05,rhonda81@example.net,5836583286,web,False,
TXN-590DD52D961C,USER-239675,PROD-52368,toys,1,5826,5826,0,0.0,1048.68,0,6874.68,credit_card,completed,2025-11-12 04:13:09,21656,Martinborough,Oklahoma,ES,2025-11-15,2025-11-14,shelbyjohnson@example.org,001-681-386-7024x40330,mobile_app,True,
TXN-9DFBF0690C1E,USER-593808,PROD-56439,jewelry,4,88921,355684,5,17784.2,60821.96,0,398721.76,upi,completed,2025-09-26 15:09:09,50027,Andersonview,Colorado,BO,2025-10-02,2025-09-30,wagnerjade@example.net,(200)689-2196x39456,mobile_app,False,COUP3166
TXN-B23C11B31D49,USER-686741,PROD-15390,jewelry,1,24510,24510,5,1225.5,4191.21,0,27475.71,net_banking,pending,2025-10-28 05:28:09,36421,Harrisview,Tennessee,TR,2025-11-04,,bbennett@example.org,868.247.4883,mobile_app,True,COUP5266
TXN-0F44619040FD,USER-222517,PROD-51060,electronics,1,8880,8880,20,1776.0,1278.72,0,8382.72,credit_card,completed,2025-08-11 21:51:09,65648,Beanside,Virginia,CD,2025-08-16,2025-08-17,bwalker@example.com,001-537-957-9145x21182,mobile_app,False,COUP8139
TXN-9BD4C590360B,USER-272998,PROD-51358,grocery,4,1614,6456,5,322.8,1103.98,0,7237.18,paypal,completed,2025-08-10 06:36:09,78280,North Donald,South Carolina,PY,2025-08-14,2025-08-12,briansnyder@example.com,952-705-9960x4387,web,True,COUP1587
TXN-351FA9B53206,USER-593090,PROD-44108,home,1,15507,15507,20,3101.4,2233.01,0,14638.61,paypal,completed,2025-08-30 09:13:09,85961,West Steven,New Mexico,SG,2025-09-05,2025-09-04,morseronald@example.org,(420)928-1237x1067,mobile_app,True,COUP3425
TXN-29789C682867,USER-229660,PROD-55823,clothing,3,1968,5904,0,0.0,1062.72,0,6966.72,credit_card,completed,2025-09-21 12:51:09,18833,Rossport,Delaware,NZ,2025-09-28,2025-09-24,jennifer48@example.com,+1-659-922-4839x589,mobile_web,True,
TXN-1E2D16DB513A,USER-651567,PROD-84814,home,3,13845,41535,0,0.0,7476.3,0,49011.3,debit_card,completed,2025-09-07 07:30:09,61171,West Sara,Washington,CR,2025-09-10,2025-09-12,alicecalderon@example.org,362-227-1043x31875,mobile_app,True,
TXN-2C5092377361,USER-977634,PROD-52406,home,1,1146,1146,10,114.6,185.65,0,1217.05,debit_card,completed,2025-09-22 12:06:09,82417,Wheelerland,Minnesota,ZW,2025-09-25,2025-09-26,michaelsmith@example.org,346-494-5964x883,web,False,COUP6323
TXN-2887127B65C5,USER-867080,PROD-84600,home,3,7126,21378,10,2137.8,3463.24,0,22703.44,credit_card,completed,2025-11-11 14:10:09,13998,West Gregory,Oregon,CA,2025-11-17,2025-11-13,lauramatthews@example.com,499-494-9732x03319,mobile_app,False,COUP3916
TXN-0489AC9CC205,USER-351742,PROD-62286,clothing,3,468,1404,0,0.0,252.72,0,1656.72,upi,completed,2025-06-16 03:41:09,22104,Baxtermouth,California,BF,2025-06-21,2025-06-21,williamgonzales@example.net,754.381.3866x6754,mobile_app,False,
TXN-FBF4DBB0D523,USER-818234,PROD-89103,home,2,11965,23930,10,2393.0,3876.66,0,25413.66,debit_card,completed,2025-08-22 16:31:09,79849,East Sonia,Louisiana,LC,2025-08-29,2025-08-28,marycastro@example.com,001-541-586-5205x756,mobile_app,True,COUP7922
TXN-9F8DB2AD8F0D,USER-950389,PROD-58265,jewelry,1,25426,25426,0,0.0,4576.68,0,30002.68,credit_card,completed,2025-08-03 10:34:09,50630,Haroldtown,Illinois,PA,2025-08-07,2025-08-08,alicia09@example.com,615-248-0940x47604,mobile_web,True,
TXN-240D40EE4816,USER-404824,PROD-71370,toys,3,848,2544,0,0.0,457.92,0,3001.92,credit_card,completed,2025-09-15 00:15:09,75497,Port Jenniferfort,Rhode Island,ZM,2025-09-21,2025-09-19,ehenry@example.net,+1-281-905-0922x2161,mobile_web,True,
TXN-74E19F1EC161,USER-677759,PROD-20031,electronics,1,34147,34147,0,0.0,6146.46,0,40293.46,credit_card,completed,2025-07-07 23:26:09,84056,West Connorside,Louisiana,FI,2025-07-12,2025-07-13,cookemily@example.com,001-429-658-0660x138,web,True,
TXN-04BDAB91C091,USER-219470,PROD-96714,grocery,2,417,834,10,83.4,135.11,0,885.71,credit_card,completed,2025-06-02 22:28:09,11506,South Bradley,Rhode Island,FJ,2025-06-09,2025-06-09,vthompson@example.org,348-451-5791x9711,mobile_app,False,COUP5342
TXN-8676398FBFFD,USER-457915,PROD-34535,sports,1,3432,3432,20,686.4,494.21,0,3239.81,credit_card,completed,2025-08-10 14:47:09,96124,East Lonnietown,Wyoming,DO,2025-08-13,2025-08-15,robinsonnicholas@example.org,001-734-832-4064x2429,web,True,COUP3813
TXN-22324BD442D0,USER-787657,PROD-72537,grocery,1,1466,1466,5,73.3,250.69,0,1643.39,upi,completed,2025-09-13 11:56:09,30118,West Nicole,Idaho,KE,2025-09-20,2025-09-17,heidi41@example.com,(595)858-7209x628,mobile_web,False,COUP5958
TXN-722FE5BC9B5E,USER-191892,PROD-26395,home,1,654,654,10,65.4,105.95,0,694.55,debit_card,completed,2025-11-24 01:18:09,45972,Jaredhaven,Oklahoma,CH,2025-11-28,2025-12-01,christopher34@example.org,840.218.2727x955,web,False,COUP9824
TXN-3B8439DE4680,USER-300188,PROD-21284,books,1,1049,1049,0,0.0,188.82,0,1237.82,credit_card,pending,2025-06-03 17:17:09,42754,Lake Michaeltown,Hawaii,NL,2025-06-09,,pcook@example.org,(954)827-8207,web,False,
TXN-1CD25E78BCA8,USER-713654,PROD-41801,sports,1,5230,5230,10,523.0,847.26,0,5554.26,credit_card,completed,2025-06-21 09:21:09,96308,Wellsbury,Kentucky,RS,2025-06-27,2025-06-29,carolyn76@example.com,2384166496,mobile_app,False,COUP1606
TXN-3DD91781772C,USER-611177,PROD-62386,grocery,1,1101,1101,5,55.05,188.27,0,1234.22,debit_card,completed,2025-07-29 00:03:09,67636,West Olivia,Vermont,SL,2025-08-01,2025-08-04,stephaniebradley@example.org,(450)914-2576,web,False,COUP6174
TXN-1CC2C4C34EBE,USER-680130,PROD-18324,books,1,1427,1427,0,0.0,256.86,0,1683.86,debit_card,cancelled,2025-09-02 17:04:09,00611,East Nicole,Maryland,KP,2025-09-08,,lopezmichaela@example.com,332-985-0725,web,True,
TXN-EA8525E89D0E,USER-402001,PROD-35192,grocery,1,754,754,5,37.7,128.93,0,845.23,debit_card,completed,2025-06-28 09:06:09,72568,Halefort,Texas,MT,2025-07-04,2025-07-01,wmccarthy@example.org,(925)226-5469x6815,mobile_app,False,COUP7829
TXN-7F1F8AC4AEE8,USER-973548,PROD-98225,beauty,2,2084,4168,10,416.8,675.22,0,4426.42,debit_card,completed,2025-11-07 10:18:09,29558,Port Joe,Mississippi,LV,2025-11-11,2025-11-10,bishopkaren@example.org,+1-832-473-0346x1562,web,True,COUP9063
TXN-C123D616D826,USER-205805,PROD-64523,grocery,1,671,671,5,33.55,114.74,0,752.19,cod,completed,2025-09-24 20:05:09,37851,Paulfort,Arizona,IL,2025-09-28,2025-09-27,zwhite@example.net,917.215.1602x52986,mobile_web,True,COUP2043
TXN-EFCB69B2A3FF,USER-454140,PROD-66442,clothing,1,2157,2157,0,0.0,388.26,0,2545.26,credit_card,completed,2025-09-01 05:59:09,64220,Hendersonton,Maryland,NO,2025-09-08,2025-09-05,judy19@example.com,757.658.5126x86120,web,True,
TXN-EB0F9C0822AC,USER-840719,PROD-16608,grocery,1,1686,1686,10,168.6,273.13,0,1790.53,credit_card,completed,2025-06-26 11:58:09,26402,Grahammouth,Maine,BB,2025-06-29,2025-07-04,parrishsteve@example.org,+1-854-265-4084x245,mobile_web,True,COUP9311
TXN-260667647577,USER-210531,PROD-31895,clothing,3,1982,5946,0,0.0,1070.28,0,7016.28,credit_card,completed,2025-07-23 16:02:09,59060,Kennethton,Rhode Island,CG,2025-07-26,2025-07-26,jessica86@example.org,(718)912-2764,mobile_web,False,
TXN-739FCFBF1645,USER-450861,PROD-28058,clothing,1,1953,1953,0,0.0,351.54,0,2304.54,upi,completed,2025-07-31 21:30:09,90808,Port Rebecca,Washington,SL,2025-08-07,2025-08-03,uwilliams@example.com,8298168154,web,False,
TXN-1CF8D42A1C52,USER-490527,PROD-64396,beauty,2,2728,5456,0,0.0,982.08,0,6438.08,upi,completed,2025-10-03 02:57:09,03434,Lake Jonathan,Tennessee,CH,2025-10-09,2025-10-08,copelandryan@example.org,794.949.8830,mobile_app,False,
TXN-AB606987D6E0,USER-993796,PROD-77653,beauty,1,271,271,10,27.1,43.9,50,337.8,upi,completed,2025-11-13 05:27:09,28708,Hillburgh,Louisiana,SC,2025-11-18,2025-11-18,jacobsrenee@example.net,340-563-0624x4795,web,False,COUP2007
TXN-4D407C6CB0CF,USER-512369,PROD-14861,home,1,19027,19027,5,951.35,3253.62,0,21329.27,upi,completed,2025-07-19 22:22:09,29969,Lake Markland,South Carolina,JO,2025-07-25,2025-07-26,omatthews@example.net,586-478-0555x57277,mobile_web,False,COUP6139
TXN-E16F85BCB653,USER-460875,PROD-11035,books,2,1180,2360,0,0.0,424.8,0,2784.8,credit_card,completed,2025-07-13 11:58:09,88710,Scottton,Texas,TO,2025-07-20,2025-07-20,welchanna@example.com,238-454-4577,mobile_app,False,
TXN-3AEFAC3F3088,USER-951266,PROD-95033,toys,1,6552,6552,0,0.0,1179.36,0,7731.36,credit_card,completed,2025-10-28 15:14:09,82403,New Michael,Nevada,NI,2025-11-02,2025-10-31,potterjustin@example.net,636.482.6911x6331,web,False,
TXN-546974420248,USER-646660,PROD-54657,home,1,967,967,10,96.7,156.65,0,1026.95,debit_card,completed,2025-09-13 08:21:09,21356,Piercestad,Wisconsin,GM,2025-09-20,2025-09-15,rlester@example.com,001-451-458-8863x67747,mobile_web,True,COUP7110
TXN-FC2ECFE8FE5E,USER-372374,PROD-92180,automotive,1,23730,23730,10,2373.0,3844.26,0,25201.26,net_banking,completed,2025-07-06 08:48:09,52936,Aaronmouth,Wisconsin,PL,2025-07-12,2025-07-10,francesgarcia@example.net,+1-866-263-0932x9981,web,True,COUP6739
TXN-9DC2595ED4CD,USER-413735,PROD-47294,jewelry,1,89137,89137,0,0.0,16044.66,0,105181.66,upi,completed,2025-07-20 13:36:09,43102,East Ashley,New Mexico,LA,2025-07-25,2025-07-25,craneandrew@example.net,+1-468-683-2753x2735,web,True,
TXN-C1D6F3F2D726,USER-846209,PROD-65796,toys,1,871,871,0,0.0,156.78,0,1027.78,credit_card,completed,2025-11-10 20:05:09,08996,East Beckymouth,Kansas,LA,2025-11-17,2025-11-15,yfritz@example.org,981.895.2371x006,mobile_web,False,
TXN-A4BB5FFF6B2A,USER-376502,PROD-86585,grocery,1,1353,1353,0,0.0,243.54,0,1596.54,net_banking,completed,2025-08-16 02:39:09,09723,Rosarioside,Delaware,VC,2025-08-23,2025-08-19,gonzalesmaria@example.org,360-456-8761x1249,mobile_app,False,
TXN-ACF00328F86D,USER-235670,PROD-77264,automotive,2,8237,16474,0,0.0,2965.32,0,19439.32,credit_card,completed,2025-07-09 19:50:09,48534,Douglasberg,Kansas,RO,2025-07-12,2025-07-15,josephrivera@example.net,977-634-5475,mobile_app,True,
TXN-8D1939E7D205,USER-226737,PROD-58442,jewelry,1,38957,38957,0,0.0,7012.26,0,45969.26,credit_card,refunded,2025-09-13 22:17:09,74980,Brookeberg,Georgia,SK,2025-09-16,,anthony59@example.com,001-644-829-4774x222,web,True,
TXN-A059951E5839,USER-921866,PROD-87283,toys,3,598,1794,0,0.0,322.92,0,2116.92,credit_card,completed,2025-07-28 07:41:09,34226,North Melissa,Pennsylvania,KI,2025-08-04,2025-08-01,breannagreen@example.net,986.479.2529x85856,web,True,
TXN-7D97DB9FA2A9,USER-537859,PROD-73068,jewelry,1,41593,41593,15,6238.95,6363.73,0,41717.78,upi,completed,2025-06-28 03:00:09,69344,Thompsonfurt,Alabama,SV,2025-07-02,2025-07-04,petersonkyle@example.org,(249)513-5779,mobile_web,False,COUP8371
TXN-8267336EA167,USER-799631,PROD-68861,home,1,10856,10856,5,542.8,1856.38,0,12169.58,debit_card,completed,2025-08-20 21:14:09,97674,West Elizabeth,Montana,YE,2025-08-23,2025-08-27,cranewilliam@example.com,+1-588-610-7983,mobile_app,False,COUP2450
TXN-21DB38A463CE,USER-273659,PROD-13251,jewelry,2,83589,167178,10,16717.8,27082.84,0,177543.04,debit_card,completed,2025-07-10 05:36:09,97420,Lake Sharon,Kansas,GT,2025-07-17,2025-07-16,mthompson@example.com,+1-541-531-2840,mobile_web,True,COUP9548
TXN-5E52B9157247,USER-298595,PROD-72368,automotive,1,1723,1723,15,258.45,263.62,0,1728.17,credit_card,completed,2025-10-08 23:55:09,32474,Marshallside,Arkansas,LB,2025-10-15,2025-10-13,gonzalezdarren@example.org,331.989.3974x9096,web,False,COUP7583
TXN-735EE2CD4DD6,USER-717499,PROD-15896,grocery,3,1815,5445,0,0.0,980.1,0,6425.1,credit_card,completed,2025-07-17 21:24:09,84731,New Linda,South Carolina,TW,2025-07-22,2025-07-19,qgay@example.com,+1-547-725-8784x448,web,True,
TXN-572DC6C20782,USER-668096,PROD-32040,books,1,394,394,10,39.4,63.83,50,468.43,credit_card,cancelled,2025-06-10 02:45:09,36583,Connieville,Wisconsin,EG,2025-06-17,,gsmith@example.com,522.516.4175x8231,mobile_app,True,COUP1445
TXN-2763223034A6,USER-847949,PROD-17667,books,1,898,898,0,0.0,161.64,0,1059.64,paypal,completed,2025-10-31 06:36:09,40766,Lukehaven,New Mexico,CA,2025-11-04,2025-11-08,sara39@example.net,(752)936-2292,mobile_web,True,
TXN-942483AA3E7C,USER-616926,PROD-76666,automotive,3,25734,77202,0,0.0,13896.36,0,91098.36,credit_card,completed,2025-11-13 16:47:09,86155,Chanview,Iowa,IN,2025-11-19,2025-11-20,tmichael@example.com,(845)855-7469,web,True,
TXN-1E4D5657659C,USER-382234,PROD-82623,jewelry,1,89486,89486,10,8948.6,14496.73,0,95034.13,debit_card,completed,2025-07-07 18:20:09,01244,Brownchester,Minnesota,KH,2025-07-10,2025-07-15,theresawang@example.org,001-533-544-5056x658,mobile_web,True,COUP3332
TXN-BFA2BD4D1EC6,USER-491438,PROD-80836,home,1,8233,8233,0,0.0,1481.94,0,9714.94,paypal,completed,2025-11-29 16:55:09,81445,Gatesville,California,HN,2025-12-06,2025-12-03,markcastillo@example.net,001-870-267-3499,mobile_web,True,
TXN-4CFE003F06AA,USER-100569,PROD-17887,grocery,1,609,609,10,60.9,98.66,0,646.76,credit_card,completed,2025-06-22 01:11:09,13796,Lake Matthewside,Mississippi,OM,2025-06-29,2025-06-26,daniel21@example.com,001-662-629-4938x17359,web,True,COUP9750
TXN-9E4318FB9D23,USER-690433,PROD-19166,books,1,283,283,0,0.0,50.94,50,383.94,credit_card,completed,2025-09-19 18:35:09,90884,East Kelseyland,Vermont,LC,2025-09-26,2025-09-25,susan57@example.net,625.673.7553,mobile_app,False,
TXN-166DB69FD506,USER-766023,PROD-44257,grocery,1,609,609,20,121.8,87.7,0,574.9,credit_card,completed,2025-06-29 21:47:09,79618,East Davidchester,Nevada,MY,2025-07-03,2025-07-06,hyates@example.org,350.396.0858x74951,web,False,COUP1070
TXN-B1F8692C0809,USER-110043,PROD-98172,home,1,13738,13738,5,686.9,2349.2,0,15400.3,debit_card,completed,2025-11-09 11:07:09,73677,New Erichaven,Colorado,TO,2025-11-12,2025-11-15,mbishop@example.org,001-264-877-2512x95786,web,False,COUP3022
TXN-A82A41A5FAFF,USER-470141,PROD-59332,jewelry,1,47919,47919,10,4791.9,7762.88,0,50889.98,upi,refunded,2025-10-29 17:25:09,75833,Adamfurt,Alaska,AG,2025-11-02,,marcushernandez@example.org,001-558-473-9592,mobile_app,True,COUP4629
TXN-F213F1157454,USER-879243,PROD-12592,books,3,1493,4479,0,0.0,806.22,0,5285.22,credit_card,completed,2025-09-13 09:34:09,27520,Huntertown,Ohio,UY,2025-09-17,2025-09-18,chanamber@example.org,953-333-4264x33502,mobile_app,True,
TXN-18B7F1F118D1,USER-394394,PROD-74597,jewelry,1,28405,28405,20,5681.0,4090.32,0,26814.32,debit_card,completed,2025-09-19 13:16:09,49667,South Mikaylaborough,Missouri,BE,2025-09-25,2025-09-22,mgonzales@example.org,001-769-711-2898x12317,mobile_web,True,COUP3875
TXN-D200B6611641,USER-168535,PROD-87091,home,1,2331,2331,15,349.65,356.64,0,2337.99,paypal,pending,2025-09-21 00:54:09,54912,East Tracie,North Carolina,ML,2025-09-24,,hscott@example.com,3068661554,mobile_web,False,COUP8437
TXN-2DA2737F517D,USER-102049,PROD-65982,electronics,1,21668,21668,20,4333.6,3120.19,0,20454.59,credit_card,completed,2025-08-02 16:25:09,85960,Jeromeland,Tennessee,BA,2025-08-09,2025-08-10,bliu@example.com,001-250-223-2902x8227,web,True,COUP1769
TXN-4C82BD147399,USER-391433,PROD-65058,automotive,1,29916,29916,0,0.0,5384.88,0,35300.88,credit_card,pending,2025-11-23 08:34:09,78646,Port Jodi,Maine,MR,2025-11-29,,amorrow@example.org,(582)625-1207,web,True,
TXN-26944EBC3FC7,USER-306440,PROD-31558,beauty,1,1423,1423,5,71.15,243.33,0,1595.18,credit_card,completed,2025-11-23 12:57:09,53408,Reginaview,South Carolina,LI,2025-11-28,2025-12-01,loganmartin@example.com,4263086982,mobile_app,True,COUP2766
TXN-217848FBECDE,USER-596580,PROD-41242,beauty,2,372,744,5,37.2,127.22,0,834.02,credit_card,completed,2025-06-29 12:20:09,02459,Phyllisland,Nebraska,BI,2025-07-02,2025-07-06,novaksteven@example.com,+1-472-790-4774,mobile_app,True,COUP2401
TXN-72D77D1C2E97,USER-163634,PROD-14370,toys,3,2766,8298,5,414.9,1418.96,0,9302.06,upi,completed,2025-08-09 06:29:09,86533,Summerville,New Mexico,SA,2025-08-16,2025-08-16,davidrobertson@example.org,611.464.9133,mobile_app,True,COUP2668
TXN-2CC89059036B,USER-810477,PROD-17312,automotive,1,3921,3921,0,0.0,705.78,0,4626.78,credit_card,completed,2025-10-01 11:58:09,96187,Markmouth,Texas,UA,2025-10-08,2025-10-03,kathleen25@example.com,(429)806-0320x203,mobile_app,False,
TXN-47D54CBF0E6E,USER-586758,PROD-66112,jewelry,1,82163,82163,5,4108.15,14049.87,0,92104.72,debit_card,completed,2025-07-20 21:11:09,42775,New Timothystad,Illinois,YE,2025-07-24,2025-07-22,nhayes@example.com,+1-948-971-4855x245,web,True,COUP2106
TXN-14140864A8FB,USER-721686,PROD-35377,jewelry,2,17512,35024,0,0.0,6304.32,0,41328.32,credit_card,completed,2025-08-09 02:33:09,87434,Lake Melissahaven,Kentucky,BI,2025-08-13,2025-08-17,ronald08@example.org,637-911-8425,web,True,
TXN-000F5D23D27B,USER-233882,PROD-50850,jewelry,1,58127,58127,5,2906.35,9939.72,0,65160.37,credit_card,completed,2025-07-15 03:39:09,57669,Port Teresaburgh,Montana,SE,2025-07-21,2025-07-19,donaldbecker@example.org,758.592.9880,mobile_web,False,COUP5768
TXN-ED1675B9110A,USER-486746,PROD-11059,automotive,2,38932,77864,0,0.0,14015.52,0,91879.52,credit_card,completed,2025-07-10 06:21:09,91424,West Erik,Utah,DM,2025-07-15,2025-07-13,meganpotter@example.org,+1-896-934-0646,web,True,
TXN-292AA4021F95,USER-923408,PROD-18965,beauty,2,925,1850,5,92.5,316.35,0,2073.85,cod,completed,2025-09-06 13:12:09,61843,Derekport,Alabama,BO,2025-09-11,2025-09-12,jeanette43@example.net,+1-891-806-2272x362,mobile_app,False,COUP6384
TXN-017DA12D00FC,USER-270162,PROD-23742,grocery,2,1844,3688,0,0.0,663.84,0,4351.84,credit_card,completed,2025-10-03 09:34:09,78019,East Mary,California,GR,2025-10-09,2025-10-09,donald61@example.net,001-392-937-2450x1848,web,True,
TXN-93FE13698608,USER-604098,PROD-53452,toys,1,1881,1881,10,188.1,304.72,0,1997.62,credit_card,completed,2025-08-31 07:13:09,30933,Evansville,Ohio,CH,2025-09-03,2025-09-03,whernandez@example.net,340-364-1769x27438,mobile_app,False,COUP4185
TXN-FF0DC72979D9,USER-762002,PROD-86767,beauty,4,329,1316,0,0.0,236.88,0,1552.88,credit_card,completed,2025-09-23 08:37:09,96414,Johnfort,Vermont,NR,2025-09-28,2025-10-01,gbrown@example.com,001-944-585-6451x0173,mobile_web,True,
TXN-6A8438A182F2,USER-287214,PROD-35688,electronics,2,12039,24078,15,3611.7,3683.93,0,24150.23,credit_card,completed,2025-08-24 10:58:09,77975,Wadeville,Wyoming,KN,2025-08-27,2025-08-28,kcastro@example.com,+1-786-809-1919x113,web,False,COUP8474
TXN-3084B7E31D9B,USER-351815,PROD-58449,beauty,1,2857,2857,5,142.85,488.55,0,3202.7,upi,completed,2025-08-10 09:44:09,52109,West Deborahmouth,New Jersey,TO,2025-08-13,2025-08-13,bentleylisa@example.net,001-660-739-2051x4607,web,True,COUP4140
TXN-E82DA05A9071,USER-658424,PROD-59570,beauty,1,1452,1452,20,290.4,209.09,0,1370.69,credit_card,completed,2025-06-25 13:36:09,90024,Michaelbury,Louisiana,PE,2025-07-02,2025-06-29,nguyenholly@example.net,723-588-5652x715,web,False,COUP5049
TXN-F9FBBDEA6890,USER-155846,PROD-92504,books,3,358,1074,20,214.8,154.66,0,1013.86,paypal,completed,2025-11-09 15:58:09,41989,Craigland,South Dakota,NA,2025-11-16,2025-11-11,christy26@example.org,675-657-5225x013,web,False,COUP9342
TXN-672D35523B09,USER-492446,PROD-75350,automotive,1,30926,30926,10,3092.6,5010.01,0,32843.41,debit_card,completed,2025-07-26 16:31:09,99692,South Christine,California,FJ,2025-08-02,2025-07-31,daviscarly@example.net,(342)758-5626x1499,mobile_web,True,COUP4394
TXN-68939802985D,USER-330189,PROD-36607,grocery,1,1817,1817,0,0.0,327.06,0,2144.06,credit_card,completed,2025-10-20 20:32:09,29969,Mckenziebury,Oklahoma,DE,2025-10-27,2025-10-22,anthony33@example.org,973.920.4309,web,True,
TXN-F7E1EF733E33,USER-409380,PROD-68262,automotive,1,23540,23540,0,0.0,4237.2,0,27777.2,debit_card,completed,2025-08-06 17:21:09,54833,South Jacob,North Dakota,TT,2025-08-12,2025-08-10,yburton@example.net,754-565-5358x512,mobile_app,False,
TXN-F1110E5C0754,USER-386281,PROD-60118,electronics,1,12268,12268,0,0.0,2208.24,0,14476.24,credit_card,pending,2025-09-15 15:16:09,71053,North Tina,North Carolina,KN,2025-09-22,,gnichols@example.net,958.937.4907,mobile_web,True,
TXN-AA39F4A2FC1D,USER-924047,PROD-46231,sports,1,2012,2012,0,0.0,362.16,0,2374.16,debit_card,completed,2025-06-10 21:32:09,77972,Brownburgh,Alaska,TJ,2025-06-15,2025-06-17,dhansen@example.com,821.551.4940x9762,mobile_web,False,
TXN-53637621DD97,USER-299903,PROD-89171,home,3,17997,53991,0,0.0,9718.38,0,63709.38,credit_card,completed,2025-08-18 18:56:09,87244,Collinsport,Michigan,HT,2025-08-25,2025-08-26,ithomas@example.net,001-350-890-5911,mobile_web,True,
TXN-F644F1FAA1EC,USER-594932,PROD-95733,automotive,3,10283,30849,0,0.0,5552.82,0,36401.82,upi,completed,2025-10-01 15:11:09,96233,Lake James,Rhode Island,PS,2025-10-08,2025-10-09,maryjohnson@example.com,001-415-311-6966x6725,mobile_app,False,
TXN-9B61324FE014,USER-457207,PROD-21255,beauty,1,919,919,15,137.85,140.61,0,921.76,credit_card,completed,2025-07-11 07:25:09,41290,Gregorychester,Kentucky,SB,2025-07-15,2025-07-17,lopezrichard@example.org,(715)371-8409x080,web,False,COUP1158
TXN-9A26B9491BF2,USER-624078,PROD-96356,beauty,1,1541,1541,0,0.0,277.38,0,1818.38,upi,completed,2025-06-06 14:29:09,22588,New Alexandermouth,Missouri,KP,2025-06-11,2025-06-12,marshashley@example.com,323-497-2835,web,True,
TXN-54B600356D7E,USER-245893,PROD-30144,beauty,2,2477,4954,5,247.7,847.13,0,5553.43,debit_card,pending,2025-08-25 01:23:09,79107,Audreymouth,Virginia,EE,2025-08-28,,lisawallace@example.net,4813441529,mobile_web,False,COUP4085
TXN-FCD780D9BB5F,USER-597840,PROD-24239,beauty,4,2482,9928,5,496.4,1697.69,0,11129.29,credit_card,completed,2025-06-10 14:37:09,65729,New Eric,South Carolina,LU,2025-06-13,2025-06-18,jmcfarland@example.com,218.715.3523x736,mobile_web,False,COUP1439
TXN-47A1FF0E6054,USER-295760,PROD-36083,clothing,1,3461,3461,0,0.0,622.98,0,4083.98,debit_card,completed,2025-11-15 20:15:09,08184,Cochranshire,Connecticut,SK,2025-11-18,2025-11-18,alvaradoluke@example.net,001-498-986-8345,mobile_app,False,
